,0
1135,"BACKGROUND: Although early detection is critical, diagnosing vitreoretinal 
lymphoma (VRL) remains difficult. We sought to assess the potential diagnostic 
value of spectral-domain optical coherence tomography (SD-OCT) in VRL.
METHODS: We reviewed the clinical records and pre-treatment SD-OCT images of 
biopsy-confirmed VRL and uveitis patients, with primary involvement of the 
sub-retinal pigment epithelium (RPE) and the outer retina, including acute 
syphilitic posterior placoid chorioretinitis (ASPPC), chronic stage sympathetic 
ophthalmitis (SO), and idiopathic multifocal choroiditis (MFC).
RESULTS: We included 45 eyes of 45 VRL patients and 40 eyes of 40 uveitis 
patients (17 ASPPC eyes, eight chronic SO eyes, and 15 MFC eyes). On SD-OCT, 
lymphoma cell infiltration was observed in various retinal layers, most commonly 
in the sub-RPE (80%) and sub-retinal space (62%). Highly sensitive features for 
VRL as compared to uveitis included vitreous cells (93%), focal hyper-reflective 
sub-retinal infiltration (51%), and diffuse RPE elevations (56%). The features 
strongly specific for VRL included preretinal deposits (92.5%), intra-retinal 
infiltration (except the incomplete vertical hyper-reflective type, 100%), 
banded hyper-reflective sub-retinal infiltration (90%), and confluent RPE 
detachments (100%). We identified an approach to VRL diagnosis based on these 
SD-OCT findings: 1) two highly sensitive features plus one strongly specific 
feature; or 2) one highly sensitive feature plus two strongly specific features, 
demonstrated a sensitivity of 80% and specificity of 95% for VRL.
CONCLUSION: SD-OCT may enable the detection of detailed lymphoma infiltration 
characteristics and provide significant supplemental value for VRL diagnosis, 
particularly when combining highly sensitive and specific VRL-associated SD-OCT 
features. This article is protected by copyright. All rights reserved."
1136,"Antigen-specific T cells are central to the adaptive immune response against T. 
cruzi infection and underpin the efficacy of on-going vaccine strategies. In 
this context, the present study focuses on T cell assays that define the 
parasite-specificity on the basis of upregulation of TCR stimulation-induced 
surface markers (AIM). For this purpose, we tested different dual marker 
combinations (OX40, CD25, CD40L, CD137, CD69, PD-L1, CD11a, CD49d, HLA-DR, CD38) 
to reliably identify activated CD4+ and CD8+ T cell populations from PBMCs of 
chronic Chagas disease patients (CCD) after 12 or 24 h of stimulation with T. 
cruzi lysate. Results demonstrated that AIM assays combining the expression of 
OX40, CD25, CD40L, CD137, CD69 and/or PD-L1 surface markers are efficient at 
detecting T. cruzi-specific CD4+ T cells in CCD patients, in comparison to 
non-infected donors, after both stimulation times. For CD8+ T cells, only 
PD-L1/OX40 after 24 h of antigen exposure resulted to be useful to track a 
parasite-specific response. We also demonstrated that the agnostic activation is 
mediated by different T. cruzi strains, such as Dm28c, CL Brener or Sylvio. 
Additionally, we successfully used this approach to identify the phenotype of 
activated T lymphocytes based on the expression of CD45RA and CCR7. Overall, our 
results show that different combinations of AIM markers represent an effective 
and simple tool for the detection of T. cruzi-specific CD4+ and CD8+ T cells. 
This article is protected by copyright. All rights reserved."
1137,"Accumulation of incompletely folded proteins in the endoplasmic reticulum (ER) 
leads to ER stress, activates ER protein degradation pathways, and upregulates 
genes involved in protein folding. This process is known as the unfolded protein 
response (UPR). The role of ER protein folding in plant responses to nutrient 
deficiencies is unclear. We analyzed Arabidopsis (Arabidopsis thaliana) mutants 
affected in ER protein quality control and established that both CALNEXIN (CNX) 
genes function in the primary root's response to phosphate (Pi) deficiency. CNX1 
and CNX2 are homologous ER lectins promoting protein folding of N-glycosylated 
proteins via the recognition of the GlcMan9GlcNAc2 glycan. Growth of cnx1-1 and 
cnx2-2 single mutants was similar to that of the wild type under high and low Pi 
conditions, but the cnx1-1 cnx2-2 double mutant showed decreased primary root 
growth under low Pi conditions due to reduced meristematic cell division. This 
phenotype was specific to Pi deficiency; the double mutant responded normally to 
osmotic and salt stress. Expression of CNX2 mutated in amino acids involved in 
binding the GlcMan9GlcNAc2 glycan failed to complement the cnx1-1 cnx2-2 mutant. 
The root growth phenotype was Fe dependent and was associated with root 
apoplastic Fe accumulation. Two genes involved in Fe-dependent inhibition of 
primary root growth under Pi deficiency, the ferroxidase LOW PHOSPHATE 1 (LPR1) 
and P5-type ATPase PLEIOTROPIC DRUG RESISTANCE 2 (PDR2) were epistatic to 
CNX1/CNX2. Overexpressing PDR2 failed to complement the cnx1-1 cnx2-2 root 
phenotype. The cnx1-1 cnx2-2 mutant showed no evidence of UPR activation, 
indicating a limited effect on ER protein folding. CNX might process a set of 
N-glycosylated proteins specifically involved in the response to Pi deficiency."
1138,"N6-methyladenosine (m 6 A) is the most abundant nucleotide modification observed 
in eukaryotic mRNA. Changes in m 6 A levels in transcriptome are tightly 
correlated to expression levels of m 6 A methyltransferases and demethylases. 
Abnormal expression levels of methyltransferases and demethylases are observed 
in various diseases and health conditions such as cancer, male infertility, and 
obesity. This research explores the efficacy of m 6 A-modified RNA as an 
anticancer drug target. We discovered a 12-mer peptide that binds specifically 
to m6A-modified RNA using phage display experiments. Our fluorescence-based 
assays illustrate the selected peptide binds to methylated RNA with lower 
micromolar affinity and inhibit the binding of protein FTO, a demethylase enzyme 
specific to m 6 A modification. When cancer cell lines were treated with mtp1, 
it led to an increase in m 6 A levels and a decrease in cell viability. Hence 
our results illustrate the potential of mtp1 to be developed as a drug for 
cancer."
1139,"There are an estimated 500,000 patients treated with full-thickness wounds in 
the United States every year. Fire-related burn injuries are among the most 
common and devastating types of wounds that require advanced clinical treatment. 
Autologous split-thickness skin grafting is the clinical gold standard for the 
treatment of large burn wounds. However, skin grafting has several limitations, 
particularly in large burn wounds, where there may be a limited area of 
non-wounded skin to use for grafting. Non-cellular dermal substitutes have been 
developed but have their own challenges; they are expensive to produce, may 
require immunosuppression depending on design and allogenic cell inclusion. 
There is a need for more advanced treatments for devastating burns and wounds. 
This manuscript provides a brief overview of some recent advances in wound care, 
including the use of advanced biomaterials, cell-based therapies for wound 
healing, biological skin substitutes, biological scaffolds, spray on skin and 
skin bioprinting. Finally, we provide insight into the future of wound care and 
technological areas that need to be addressed to support the development and 
incorporation of these technologies."
1140,"Tissue engineering solutions for skin have been developed over the last few 
decades with a focus initially on a two-layered structure with epithelial and 
dermal repair. An essential element of skin restoration is a source of cells 
capable of differentiating into the appropriate phenotype. The need to repair 
areas of skin when traditional techniques were not adequate addressed led to 
cell based therapies being developed initially as a laboratory-based tissue 
expansion opportunity, both as sheets of cultured epithelial autograft and in 
composite laboratory-based skin substitutes. The time to availability of the 
cell-based therapies has been solved in a number of ways, from using allograft 
cell-based solutions to the use of point of care skin cell harvesting for 
immediate clinical use. More recently pluripotential cells have been explored 
providing a readily available source of cells and cells which can express the 
broad range of phenotypes seen in the mature skin construct. The lessons learnt 
from the use of cell based techniques has driven the exploration of the use of 
3D printing technology, with controlled accurate placement of the cells within a 
specific printed construct to optimise the phenotypic expression and tissue 
generation."
1141,"Lung carcinoma is the primary reason for cancer-associated mortality, and it 
exhibits the highest mortality and incidence in developed and developing 
countries. Non-small cell lung cancer (NSCLC) and SCLC are the 2 main types of 
lung cancer, with NSCLC contributing to 85% of all lung carcinoma cases. 
Conventional treatment mainly involves surgery, chemoradiotherapy, and 
immunotherapy, but has a dismal prognosis for many patients. Therefore, 
identifying an effective adjuvant therapy is urgent. Historically, traditional 
herbal medicine has been an essential part of complementary and alternative 
medicine, due to its numerous targets, few side effects and substantial 
therapeutic benefits. In China and other East Asian countries, traditional 
herbal medicine is increasingly popular, and is highly accepted by patients as a 
clinical adjuvant therapy. Numerous studies have reported that herbal extracts 
and prescription medications are effective at combating tumors. It emphasizes 
that, by mainly regulating the P13K/AKT signaling pathway, the Wnt signaling 
pathway, and the NF-κB signaling pathway, herbal medicine induces apoptosis and 
inhibits the proliferation and migration of tumor cells. The present review 
discusses the anti-NSCLC mechanisms of herbal medicines and provides options for 
future adjuvant therapy in patients with NSCLC."
1142,"Glucocorticoid-induced osteoporosis is the third epidemic osteoporosis following 
postmenopausal and senileosteoporosis. According to one study, salidroside made 
ovariectomized rats' bones strong. Salidroside's potential for treating 
glucocorticoid-induced osteoporosis remains unproven. This study aimed to 
investigate the protective effect and mechanism of salidroside on 
dexamethasone-induced osteogenic differentiation and bone formation in MC3T3-E1 
cells and zebrafish. The study proved that salindroside had no harmful impact on 
MC3T3E1 cells. Salidroside significantly relieved dexamethasone-induced 
inhibition of ALP (alkaline phosphatase) activity and mineralization in MC3T3-E1 
cells, and promoted osteogenic differentiation of cells. Salidroside increased 
the expression of osteopontin (OPN), runt-related transcription factor 2 
(Runx2), osterix (Osx), transforming growth factor-beta (TGF-β) proteins and 
promoted the phosphorylation of Smad2/3 in MC3T3-E1 cells treated with 
dexamethasone. In addition, the effect of salidroside in relieving 
dexamethasone-induced inhibition of osteogenic differentiation in MC3T3-E1 cells 
can be blocked by TGF-β receptor type I/II inhibitor (LY2109761). At the same 
time, we found that salidroside significantly alleviated the inhibition of 
dexamethasone-induced bone formation in zebrafish and promoted the 
mineralization of zebrafish skulls. LY2109761 reversed the protective impact of 
salidroside on dexamethasone-mediated bone impairment in zebrafish. These 
findings suggested that salidroside alleviated dexamethasone-induced inhibition 
of osteogenic differentiation and bone formation via TGF-β/Smad2/3 signaling 
pathway."
1143,"BACKGROUND: During home treatment with antibiotics, patients' laboratory results 
of total white blood cell count (WBC) with neutrophil counts and C-reactive 
protein (CRP) are drawn and monitored at the hospital. The aim of the study was 
to examine the feasibility and analytical accuracy of hospitalized patients 
18 years or older self-testing using two point-of-care tests (POCT).
METHODS: The pilot study included 41 hospitalized patients. A subjective 
judgment of the patients' ability to conduct the self-testing was made along 
with a comparison of the POCT measurements of WBC, neutrophil counts and CRP 
with standard laboratory measurements. Correlation between the POCTs and 
laboratorial values was assessed by coefficient of determination and the level 
of agreement between the means was assessed by Bland Altman test.
RESULTS: Of the 38 patients conducting self-testing, 78% were men and the mean 
age was 61.8 years. 28 patients (73.7%) successfully performed self-testing on 
the first try while, 10 (26.3%) 'HemoCue WBC DIFF' measurements showed an error 
code. All the patients successfully performed the 'QuickRead go CRP' self-test. 
Comparison of the 'HemoCue WBC DIFF' results with the laboratory results of WBC 
and neutrophil counts showed good agreement. On the other hand, 'QuickRead go 
CRP' results showed a small but significant systematic disagreement compared to 
the laboratory results.
CONCLUSION: Our results showed that the POCTs can be used by some patients and 
factors influencing the patient participation included psychological and 
physical limitations. Both POCTs appeared to have an acceptable clinical level 
of accuracy."
1144,"BACKGROUND: Telomere dysfunction has been reported to be directly involved in 
carcinogenesis owing to chromosomal instability and immortalization; however, 
the clinicopathological significance of telomeres remains controversial. We have 
shown that telomere shortening occurs in normal-appeared duct cells at the 
initiation and then progresses during the progression of pancreatic cancer. In 
this study, we determined the clinicopathological and prognostic value of 
telomere length (TL) in cancer progression.
METHODS: TL in both cancer cells and cancer-associated fibroblasts (CAFs) was 
analyzed by high throughput quantitative fluorescence in situ hybridization 
(FISH) using a previously reported cohort comprising 1,434 cases of 
adenocarcinoma (ADC), squamous cell carcinoma (SCC), adenosquamous carcinoma 
(ASC), hepatocellular carcinoma (HCC), and renal cell carcinoma (RCC), which are 
known cancers with a significantly low incidence of alternative lengthening of 
telomeres. Cases were divided into two groups as follows: longer and shorter 
telomeres, according to the median TL of cancer cells and CAFs. The statistical 
significance of TL in cancer cells and CAFs on clinicopathological 
characteristics and prognosis were analyzed.
RESULTS: There was a close association between TL in cancer cells and CAFs. 
Longer telomeres in cancer cells and CAFs were associated with aggressive 
features such as advanced stage, high mitosis score and nuclear score, poorly 
differentiated cancer, and desmoplastic stroma in ADC. Furthermore, a longer TL 
was an independent prognostic factor for ADC, SCC and RCC.
CONCLUSION: Longer telomeres are associated with worse prognosis in ADC, SCC and 
RCC. Thus, TL is a novel biomarker for the diagnosis of aggressive cancers with 
poor prognoses."
1145,"Aging-associated microbial dysbiosis exacerbates various disorders and 
dysfunctions, and is a major contributor to morbidity and mortality in the 
elderly, but the underlying cause of this aging-related syndrome is confusing. 
SIRT6 knockout (SIRT6 KO) mice undergo premature aging and succumb to death by 
4 weeks, and are therefore useful as a premature aging research model. Here, 
fecal microbiota transplantation from SIRT6 KO mice into wild-type (WT) mice 
phenocopies the gut dysbiosis and premature aging observed in SIRT6 KO mice. 
Conversely, an expanded lifespan was observed in SIRT6 KO mice when transplanted 
with microbiota from WT mice. Antibiotic cocktail treatment attenuated 
inflammation and cell senescence in KO mice, directly suggesting that gut 
dysbiosis contributes to the premature aging of SIRT6 KO mice. Increased 
Enterobacteriaceae translocation, driven by the overgrowth of Escherichia coli, 
is the likely mechanism for the premature aging effects of microbiome 
dysregulation, which could be reversed by a high-fat diet. Our results provide a 
mechanism for the causal link between gut dysbiosis and aging, and support a 
beneficial effect of a high-fat diet for correcting gut dysbiosis and 
alleviating premature aging. This study provides a rationale for the integration 
of microbiome-based high-fat diets into therapeutic interventions against 
aging-associated diseases."
1146,"Prochlorococcus play a crucial role in the ocean's biogeochemical cycling, but 
it remains controversial how they will respond to global warming. Here we 
assessed the response to temperature (22-30°C) of the growth dynamics and gene 
expression profiles of a Red Sea Prochlorococcus strain (RSP50) in a non-axenic 
culture. Both the specific growth rate (0.55 - 0.80 d-1 ) and cell size (0.04 to 
0.07 μm3 ) of Prochlorococcus increased significantly with temperature. The 
primary production released extracellularly ranged from 20 to 34%, with 
humic-like fluorescent compounds increasing up to 5-fold as Prochlorococcus 
reached its maximum abundance. At 30°C, genes involved in carbon fixation such 
as CsoS2 and CsoS3 and photosynthetic electron transport including PTOX were 
downregulated, suggesting a cellular homeostasis and energy saving mechanism 
response. In contrast, PTOX was found upregulated at 22 and 24°C. Similar 
results were found for transaldolase, related to carbon metabolism, and citrate 
synthase, an important enzyme in the TCA cycle. Our data suggest that in spite 
of the currently warm temperatures of the Red Sea, Prochlorococcus can modulate 
its gene expression profiles to permit growth at temperatures lower than its 
optimum temperature (28°C) but is unable to cope with temperatures exceeding 
30°C. This article is protected by copyright. All rights reserved."
1147,"Five-FU is a potent chemotherapeutic agent for suppressing endothelial cell 
growth. The purpose of this study was to investigate the usefulness of local 
peritumor injection of 5-FU for patients with advanced gastric cancer (AGC) for 
the prevention of anemia. Between January 2020 and January 2022, patients aged 
18 years or older with AGC and moderate anemia were included. A total of 200 mg 
of 5-FU was injected per session at ten points of the lesion (20 mg at each 
point) every 7 days for 4 to 12 weeks. Patients received a blood test for 
toxicity at every cycle. From one of these patients, endoscopic biopsy specimens 
were taken from gastric cancer before and after injecting 5-FU for 
immunostaining. A total of five AGC patients participated in this study. For 
most patients, hemoglobin levels were maintained without transfusions during 
5-FU injection, and expression levels of thrombospondin-1 was increased after 
injection compared to those before injection. Blood test results during 5-FU 
injection showed no significant change in serum glutamic oxalacetic 
transaminase/glutamic pyruvic transaminase, total bilirubin, or creatinine 
level. The results of this study showed the possibility of local peritumor 5-FU 
injection as a treatment for relieving anemia of patients with gastric cancer."
1148,"BACKGROUND AND OBJECTIVE: Periodontal ligament progenitor cells (PDL cells) 
isolated from patients with inflammatory periodontitis have impaired 
regenerative capacity, but it is unknown whether this capacity can be recovered 
upon treatment and stabilization of the periodontal condition. The study aimed 
to investigate the expression of surface markers and the proliferation and 
osteogenic potential of PDL cells isolated from patients with treated stable 
periodontitis (S-PDL cells), periodontally healthy individuals (H-PDL cells), 
and patients with inflammatory periodontitis (I-PDL cells).
METHODS: H-PDL, I-PDL, and S-PDL cells were isolated from the extracted teeth of 
individuals who (1) were periodontally healthy, (2) had inflammatory 
periodontitis, and (3) had treated stable periodontitis, respectively. The 
expression levels of surface markers and the proliferative and osteogenic 
capacities of the PDL cells were assessed.
RESULTS: PDL cells derived from all three sources exhibited mesenchymal stem 
cell (MSC) characteristics. They were positive for MSC-related markers and 
negative for a hematopoiesis-related marker. However, S-PDL cells had higher 
proliferation rates, higher expression levels of osteogenic markers, higher 
alkaline phosphatase activity, and more calcium nodules than I-PDL cells. But 
all of these parameters remained lower in S-PDL cells than in H-PDL cells.
CONCLUSIONS: S-PDL cells proliferated faster and had greater osteogenic 
potential than I-PDL cells, although these values remained lower than those in 
H-PDL cells."
1149,"BACKGROUND: Gastric cancer (GC) ranks second in mortality among all malignant 
diseases worldwide. However, the cause and molecular mechanism underlying 
gastric cancer are not clear. Here, we used integrated bioinformatics to 
identify possible key genes and reveal the pathogenesis and prognosis of gastric 
cancer.
METHODS: The gene expression profiles of GSE118916, GSE79973, and GSE29272 were 
available from the Gene Expression Omnibus (GEO) database. Differentially 
expressed genes (DEGs) between GC and normal gastric tissues were screened by R 
software and Venn diagram software. GO and KEGG pathway enrichment of DEGs was 
performed using the DAVID database. A protein-protein interaction (PPI) network 
was established by STRING and visualized using Cytoscape software. Then the 
influence of hub genes on expression and survival was assessed using TCGA 
database.
RESULTS: A total of 83 DEGs were found in the three datasets, including 41 
up-regulated genes and 42 down-regulated genes. These DEGs were mainly enriched 
in extracellular matrix organization and cell adhesion. The enriched pathways 
obtained in the KEGG pathway analysis were extracellular matrix (ECM)-receptor 
interaction and focal adhesion. A PPI network of DEGs was analyzed using the 
Molecular Complex Detection (MCODE) app of Cytoscape. Four genes were considered 
hub genes, including COL5A1, FBN1, SPARC, and LUM. Among them, LUM was found to 
have a significantly worse prognosis based on TCGA database.
CONCLUSIONS: We screened DEGs associated with GC by integrated bioinformatics 
analysis and found one potential biomarker that may be involved in the progress 
of GC. This hub gene may serve as a guide for further molecular biological 
experiments."
1150,"Lung cancer is the leading cause of malignant tumor-related deaths worldwide. 
The presence of tumor-initiating cells in lung cancer leads to tumor recurrence, 
metastasis, and resistance to conventional treatment. Cleavage and 
polyadenylation specificity factor 4 (CPSF4) activation in tumor cells 
contributes to the poor prognosis of lung cancer. However, the precise 
biological functions and molecular mechanisms of CPSF4 in the regulation of 
tumor-initiating cells remain unclear. We demonstrated that CPSF4 promotes 
tumor-initiating phenotype and confers chemoresistance to paclitaxel both in 
vitro and in vivo. Mechanistically, we showed that CPSF4 binds to the promoters 
of vascular endothelial growth factor (VEGF) and neuropilin-2 (NRP2) and 
activated their transcription. In addition, we showed that 
CPSF4/VEGF/NRP2-mediated tumor-initiating phenotype and chemoresistance through 
TAZ induction. Furthermore, analysis of clinical data revealed that lung cancer 
patients with high CPSF4 expression exhibit high expression levels of VEGF, 
NRP2, and TAZ and that expression of these proteins are positively correlated 
with poor prognosis. Importantly, selective inhibition of VEGF, NRP2, or TAZ 
markedly suppressed CPSF4-mediated tumor-initiating phenotype and 
chemoresistance. Our findings reveal the mechanism of CPSF4 modulating 
tumor-initiating phenotype and chemoresistance in lung cancer and indicate that 
the CPSF4-VEGF-NRP2-TAZ signaling pathway may be a prognosis marker and 
therapeutic target in lung cancer."
1151,"Parkinson's disease is a neurodegenerative disorder which is characterised 
mostly by loss of dopaminergic nerve cells throughout the nigral area mainly as 
a consequence of oxidative stress. Muscle stiffness, disorganised bodily 
responses, disturbed sleep, weariness, amnesia, and voice impairment are all 
symptoms of dopaminergic neuron degeneration and existing symptomatic treatments 
are important to arrest additional neuronal death. Some cannabinoids have 
recently been demonstrated as robust antioxidants that might protect the nerve 
cells from degeneration even when cannabinoid receptors are not triggered. 
Cannabinoids are likely to have property to slow or presumably cease the steady 
deterioration of the brain's dopaminergic systems, a condition for which there 
is now no treatment. The use of cannabinoids in combination with currently 
available drugs has the potential to introduce a radically new paradigm for 
treatment of Parkinson's disease, making it immensely useful in the treatment of 
such a debilitating illness."
1152,"OBJECTIVE: We aimed to characterize the alterations in the immune phenotypes and 
explore the potential relevance to pathogenesis in IgG4-RD.
METHODS: Forty-two IgG4-RD patients and thirty-eight healthy controls were 
recruited in this study. Peripheral immunocompetent cells including T cells, 
CD4 + T cells, CD8 + T cells, B cells, NK cells CD4 + CD45RA + T cells (naïve T 
cells), CD4 + CD25 - / + Foxp3 - T cells (Teff), CD4 + CD25hiCD127lowCD161 + T 
cells (CD161 + Treg), CD4 + CD25hiFoxp3 + T cells (Foxp3 + Treg), 
CD4 + CD4RA-CXCR5 + PD1 + CCR7low T cells (pTfh), T helper (Th) 1, Th2, and Th17 
before and after treatment were immunophenotyped by flow cytometry.
RESULTS: Compared with healthy controls, IgG4-RD patients showed higher 
proportions of NK (20.1% vs 13.6%, p < 0.01), Th1 (CD4 + IFN-γ + : 17.9% vs 
14.2%, p = 0.061; TNF-α: 43.7% vs 36.7%, p < 0.05), Th2 (CD4 + IL-4 + : 2.4% vs 
1.3%, p < 0.0001), CD161 + Treg (14.9% vs 11.6%, p < 0.01), pTfh (3.2% vs 2.4%, 
p < 0.05), and Foxp3 + Treg (8.3% vs 7.0%, p < 0.01) and lower proportions of B 
lymphocytes (8.4% vs 13.1%, p < 0.001), Teff (91.6% vs 92.6%, p < 0.01), and 
naïve Th cells (19.9% vs 32.1%, p < 0.01) before treatment. Foxp3 + Treg 
percentage decreased significantly after treatment (8.6% vs 6.9%, p < 0.05). 
Both serum C3 (r =  - 0.6374, p < 0.01) and C4 (r =  - 0.6174, p < 0.01) levels 
were in negative correlation with CD161 + Treg. The eosinophil percentage was 
positively correlated with Foxp3 + Treg (r = 0.5435, p < 0.05). Serum IgE level 
was positively correlated with Th2 (r = 0.5545, p < 0.05). There was a positive 
correlation between CD161 + Treg and pTfh (r = 0.4974, p < 0.05) while a 
negative correlation between Th2 and B cells (r =  - 0.4925, p < 0.05).
CONCLUSION: Immune phenotypes were altered in IgG4-RD. Treg/Teff balance was 
shifted toward Treg in IgG4-RD. CD161 + Treg was likely to be involved in the 
pathogenesis of IgG4-RD. Key Points •Immune phenotypes were altered in B cells, 
T cells, and NK cells in IgG4-RD. •Treg/Teff balance was shifted toward Treg in 
IgG4-RD. •CD161+ Treg maybe play a proinflammatory role in IgG4-RD."
1153,"During its life cycle, Trypanosoma cruzi undergoes physiological modifications 
in order to adapt to insect vector and mammalian host conditions. 
Metacyclogenesis is essential, as the parasite acquires the ability to infect a 
variety of mammalian species, including humans, in which pathology is caused. In 
this work, the transcriptomes of metacyclic trypomastigotes and epimastigotes 
were analyzed in order to identify differentially expressed genes that may be 
involved in metacyclogenesis. Toward this end, in vitro induction of 
metacyclogenesis was performed and metacyclic trypomastigotes obtained. RNA-Seq 
was performed on triplicate samples of epimastigotes and metacyclic 
trypomastigotes. Differential gene expression analysis showed 513 genes, of 
which 221 were upregulated and 292 downregulated in metacyclic trypomastigotes. 
The analysis showed that these genes are related to biological processes 
relevant in metacyclogenesis. Within these processes, we found that most of the 
genes associated with infectivity and gene expression regulation were 
upregulated in metacyclic trypomastigotes, while genes involved in cell 
division, DNA replication, differentiation, cytoskeleton, and metabolism were 
mainly downregulated. The participation of some of these genes in T. cruzi 
metacyclogenesis is of interest, as they may be used as potential therapeutic 
targets in the design of new drugs for Chagas disease."
1154,"PURPOSE: Tumor cells thrive by adapting to the signals in their 
microenvironment. To adapt, cancer cells activate signaling and transcriptional 
programs and migrate to establish micro-niches, in response to signals from 
neighboring cells and non-cellular stromal factors. Understanding how the tumor 
microenvironment evolves during disease progression is crucial to deciphering 
the mechanisms underlying the functional behavior of cancer cells.
METHODS: Multiplex immunohistochemistry, spatial analysis and histological dyes 
were used to identify and measure immune cell infiltration, cell signal 
activation and extracellular matrix deposition in low-grade, high-grade 
astrocytoma and glioblastoma.
RESULTS: We show that lower grade astrocytoma tissue is largely devoid of 
infiltrating immune cells and extracellular matrix proteins, while high-grade 
astrocytoma exhibits abundant immune cell infiltration, activation, and 
extensive tissue remodeling. Spatial analysis shows that most T-cells are 
restricted to perivascular regions, but bone marrow-derived macrophages 
penetrate deep into neoplastic cell-rich regions. The tumor microenvironment is 
characterized by heterogeneous PI3K, MAPK and CREB signaling, with specific 
signaling profiles correlating with distinct pathological hallmarks, including 
angiogenesis, tumor cell density and regions where neoplastic cells border the 
extracellular matrix. Our results also show that tissue remodeling is important 
in regulating the architecture of the tumor microenvironment during tumor 
progression.
CONCLUSION: The tumor microenvironment in malignant astrocytoma, exhibits 
changes in cell composition, cell signaling activation and extracellular matrix 
deposition during disease development and that targeting the extracellular 
matrix, as well as cell signaling activation will be critical to designing 
personalized therapy."
1155,"Lung cancer is one of the most common malignancies in the world, and 
chemotherapy can have unfavorable side effects. The aim of the present study is 
to evaluate the therapeutic anticancer role of Moringa oleifera leaf extracts 
(MLE) in urethane-induced lung cancer in adult male albino rats as compared to 
standard chemotherapy. Rats were categorized into four groups (10 rats/group), 
including negative control rats, urethane lung cancer model rats, MLE-treated 
lung cancer rats, and cisplatin-treated rats. Estimation of lung index, some 
biochemical markers of oxidative stress, quantitative real-time polymerase chain 
reaction (qRT-PCR), and histopathology and transmission electron microscopy were 
performed. The lung index was significantly increased about one-fold in urethane 
lung cancer model rats, but it decreased after MLE treatment. Also, MLE was able 
to improve the induced changes in glutathione, superoxide dismutase, and 
malondialdehyde concentration to be 3.8 ± 0.4 mg/g, 900.6 ± 58 U/g, and 
172 ± 24 nmol/g, respectively. Additionally, after MLE treatment, the expression 
of EGFR-mRNA increased by about 50%. Our light and electron microscopic 
examination revealed that urethane group showed abnormally distributed excessive 
collagen fibers and the development of papillary adenocarcinoma from 
hyperplastic Clara cells in the lumen of terminal bronchiole with bronchiolar 
wall thickening, alveolar collapse, and inflammation. MLE group has moderate 
amount of collagen fiber and absence of tumor mass and provided more or less 
restoration of normal lung histology. Moreover, MLE was able to ameliorate the 
induced changes in mucin and PCNA positive cells in the lung by 10.8 ± 2.3%. 
Collectively, the current study showed that MLE could be used as anticancer 
agents alleviating changes associated with lung cancer in a urethane-induced 
lung cancer bearing rats thereby representing alternative options to toxic 
chemotherapy."
1156,"Development of controlled release system promises a huge impact on the pesticide 
delivery, which has raised attentions in improving efficacy of pesticides. 
Herein, the emerging photoremovable protecting group (PRPG), used in 
spatiotemporal delivery of drug by light, was introduced into agriculture. We 
obtained three TNB-insecticides and two of them exhibited excellent 
photophysicochemical properties. Our dual photo-controlled release system 
displayed more than sixfold insecticidal activity differences upon irradiation 
with UV light or sunlight. The dual release of DIN-TNB-DIN showed synergistic 
effect on mosquito larvae and armyworm larvae. Distribution of the fluorescence 
in body of dead/alive wigglers clearly illustrated the action mode, and visually 
demonstrated the precise and spatiotemporal delivery of insecticides in the 
living mosquito larvae. The new developed dual photo-controlled release system 
might widen the diversity in pesticide delivery, promoting the development in 
improving pesticide efficacy."
1157,"The key cell population permits cancer cells to avoid immune-surveillance is 
regulatory T cells (Tregs). This study evaluates the level of Tregs in chronic 
myeloid leukemia (CML) patients and the effect of Tyrosine kinase inhibitor 
(TKI) on Treg levels, as a pathway to understand the immune response and 
behavior among advance stage and optimal response CML patients using imatinib 
therapy. Blood samples were collected from 30 CML patients (optimal response to 
TKI), 30 CML patients (failure response to TKI), and 30 age- and gender-matched 
controls. Analysis involved measuring percentages of Tregs 
(CD4 + CD25 + FOXP3 +) by flow cytometer and demethylation levels of FOXP3 
Treg-specific demethylated region (TSDR) by PCR. The data revealed that Tregs 
and the FOXP3-TSDR demethylation percentages significantly increased in failure 
response group in comparison to the optimal response and control groups, while 
no significant difference between optimal response and control groups. Tregs and 
FOXP3 TSDR demethylation percentages showed high sensitivity and specificity, 
suggesting powerful discriminatory biomarkers between failure and optimal 
groups. An assessment of the Tregs and demethylation percentage among different 
BCR-ABL levels of CML patients on TKI revealed no significant differences in 
parameter percentage in the optimal response to TKI patients with different 
molecular responses (log 3 reduction or other deeper log 4.5 and 5 reduction 
levels). Our findings demonstrate an effective role of functional Tregs among 
different CML stages. Also, the study suggests that the major molecular response 
to therapy at level 0.1% of BCR-ABL transcript could be enough to induce immune 
system restoration in patients."
