,0
1906,"Photosynthesis is an important plant metabolic mechanism that improves carbon 
absorption and crop yield. Photosynthetic efficiency is greatly hampered by cold 
stress (CS). Melatonin (ME) is a new plant growth regulator that regulates a 
wide range of abiotic stress responses. However, the molecular mechanism of 
ME-mediated photosynthetic regulation in cold-stressed plants is not well 
understood. Our findings suggest that under low-temperature stress (15/5 °C for 
7 days), spraying the plant with ME (200 µM) enhanced gas exchange 
characteristics and the photosynthetic pigment content of pepper seedlings, as 
well as upregulated their biosynthetic gene expression. Melatonin increased the 
activity of photosynthetic enzymes (Rubisco and fructose-1, 6-bisphosphatase) 
while also enhancing starch, sucrose, soluble sugar, and glucose content under 
CS conditions. Low-temperature stress significantly decreased the photochemical 
activity of photosystem II (PSII) and photosystem I (PSI), specifically their 
maximum quantum efficiency PSII (Fv/Fm) and PSI (Pm). In contrast, ME treatment 
improved the photochemical activity of PSII and PSI. Furthermore, CS 
dramatically reduced the actual PSII efficiency (ΦPSII), electron transport rate 
(ETR) and photochemical quenching coefficient (qP), while enhancing 
nonphotochemical quenching (NPQ); however, ME treatment substantially mitigated 
the effects of CS. Our results clearly show the probable function of ME 
treatment in mitigating the effects of CS by maintaining photosynthetic 
performance, which might be beneficial when screening genotypes for CS 
tolerance."
1907,"BACKGROUND: Autophagy can confer protection to pancreatic β-cells from the 
harmful effects of metabolic stress by delaying apoptosis. Curcumin (CUR) 
alleviates oxidative and endoplasmic reticulum (ER) stress, activates autophagy, 
reduces inflammation, and decreases β-cell damage in type I diabetes. Liposomal 
CUR (LPs-CUR) has a higher therapeutic value and better pharmacokinetics than 
CUR.
OBJECTIVES: We determined LPs-CUR's ability to alleviate stress, reduce β-cell 
damage and unraveled the mechanism underlying its protective effect using a 
streptozotocin (STZ)-induced type I diabetic rat model.
METHODS: Sprague-Dawley rats were grouped into vehicle control, STZ-diabetic 
(STZ 65 mg/kg), STZ-diabetic-3-MA (3-methyladenine [3-MA] 10 mg/kg b.wt), STZ. 
diabetic-LPs-CUR (LPs-CUR 10 mg/kg b.wt), and STZ diabetic-LPs-CUR-3-MA (LPs-CUR 
10 mg/kg b.wt; 3-MA 10 mg/kg b.wt).
RESULTS: LPs-CUR significantly reduced blood glucose, oxidative stress, and 
cellular inflammation in the pancreatic tissue (p &lt; 0.001). ER 
stress-dependent genes included ATF-6, eIF-2, CHOP, JNK, BiP, and XBP LPs-CUR 
significantly suppressed fold changes, while it upregulated the autophagic 
markers Beclin-1 and LC3-II.
CONCLUSIONS: LP-CUR ameliorates β-cell damage by targeting the autophagy pathway 
with the regulatory miRNAs miR-137 and miR-29b, which functionally abrogates ER 
stress in β-cells. This study presents a new therapeutic target for managing 
type I diabetes using miR-137 and miR-29b."
1908,"This 56-day study aimed to evaluate the effects of histidine levels on 
intestinal antioxidant capacity and endoplasmic-reticulum stress (ERS) in 
largemouth bass (Micropterus salmoides). The initial weights of the largemouth 
bass were (12.33 ± 0.01) g. They were fed six graded levels of histidine: 0.71% 
(deficient group), 0.89%, 1.08%, 1.26%, 1.48%, and 1.67%. The results showed 
that histidine deficiency significantly suppressed the intestinal antioxidant 
enzyme activities, including SOD, CAT, GPx, and intestinal level of GSH, which 
was supported by significantly higher levels of intestinal MDA. Moreover, 
histidine deficiency significantly lowered the mRNA level of nrf2 and 
upregulated the mRNA level of keap1, which further lowered the mRNA levels of 
the downstream genes sod, cat, and gpx. Additionally, 
histidine-deficiency-induced intestinal ERS, which was characterized by 
activating the PEPK-signalling pathway and IRE1-signalling pathway, including 
increased core gene expression of pepk, grp78, eif2α, atf4, chopα, ire1, xbp1, 
traf2, ask1, and jnk1. Dietary histidine deficiency also induced apoptosis and 
necroptosis in the intestine by upregulating the expressions of proapoptotic 
genes, including caspase 3, caspase 8, caspase 9, and bax, and 
necroptosis-related genes, including mlkl and ripk3, while also lowering the 
mRNA level of the antiapoptotic gene bcl-2. Furthermore, histidine deficiency 
activated the NF-κB-signalling pathway to induce an inflammatory response, 
improving the mRNA levels of the proinflammatory factors tnf-α, hepcidin 1, 
cox2, cd80, and cd83 and lowering the mRNA levels of the anti-inflammatory 
factors tgf-β1 and ikbα. Similarly, dietary histidine deficiency significantly 
lowered the intestinal levels of the anti-inflammatory factors TGF-β and IL-10 
and upregulated the intestinal levels of the proinflammatory factor TNF-α, 
showing a trend similar to the gene expression of inflammatory factors. However, 
dietary histidine deficiency inhibited only the level of C3, and no significant 
effects were observed for IgM, IgG, HSP70, or IFN-γ. Based on the MDA and T-SOD 
results, the appropriate dietary histidine requirements of juvenile largemouth 
bass were 1.32% of the diet (2.81% dietary protein) and 1.47% of the diet (3.13% 
dietary protein), respectively, as determined by quadratic regression analysis."
1909,"Plants are an entity essential to the function of the biosphere as well as human 
health. In the context of human health, this research investigated the effect of 
Lasia spinosa (Lour) leaf methanolic extracts (LSML) on antioxidative enzymes 
and gene expression as well as biochemical and histological markers in a 
streptozotocin (STZ)-induced diabetes model. Fructose-fed streptozotocin 
(STZ)-induced diabetic animals were subjected to a four-week intervention 
followed by the assessment of the animal's blood and tissues for enzymatic, 
biochemical, histological, and genetic changes. LSML-treated groups were shown 
to decrease plasma glucose levels and improve body and organ weights compared to 
the untreated group in a dose-dependent manner. At the doses of 125 and 250 
mg/kg b.w., LSML were able to normalize serum, hepatic, and renal biochemical 
parameters and restore the pancreas, kidney, liver, and spleen tissue 
architectures to their native state. A considerable increase (p &lt; 0.01) of 
liver antioxidant enzymes CAT, SOD, GSH, and a decrease of MDA level in 
LSML-treated groups were found at higher doses. The improved mRNA expression 
level of antioxidant genes CAT, SOD2, PON1, and PFK1 was also found at the doses 
of 125 mg/kg and 250 mg/kg BW when compared to untreated control groups. The 
results demonstrate that LSML impacts the upregulation of antioxidative gene 
expressions, thus improving the diabetic complications in animal models which 
need to be affirmed by compound-based antioxidative actions for therapeutic 
development."
1910,"Oxidative stress and gut dysbiosis have been known to precede Parkinson's 
disease (PD). An antioxidant-rich product, mangosteen pericarp (MP), has the 
ability to counterbalance excessive free radicals and the imbalanced gut 
microbiota composition, suggesting the MP's capacity to delay PD progression. In 
this study, we explored the effects of two doses of MP extract in a unilateral 
6-hydroxydopamine (6-OHDA)-induced PD rat model. We revealed that the 8-week 
supplementation of a low dose (LMP) and a high dose of the MP extract (HMP) 
improved motor function, as observed in decreased contralateral rotation, 
improved time spent on rod, and higher dopamine binding transporter (DAT) in the 
substantia nigra pars compacta (SNc). The MP extract, especially the HMP, also 
increased antioxidant-related gene expressions, restored muscle mitochondrial 
function, and remodeled fecal microbiota composition, which were followed by 
reduced reactive oxygen species levels in brain and inflammation in plasma. 
Importantly, bacterial genera Sutterella, Rothia, and Aggregatibacter, which 
were negatively correlated with antioxidant gene expressions, decreased in the 
HMP group. It is imperative to note that in addition to directly acting as an 
antioxidant to reduce excessive free radicals, MP extract might also increase 
antioxidant state by rebuilding gut microbiota, thereby enhanced 
anti-inflammatory capacity and restored mitochondrial function to attenuate 
motor deficit in 6-OHDA-induced PD-like condition. All in all, MP extract is a 
potential candidate for auxiliary therapy for PD."
1911,"Arbuscular mycorrhizal fungi (AMF) can improve plant cadmium (Cd) tolerance, but 
the tolerance mechanism in wheat is not fully understood. This study aimed to 
examine the physiological properties and transcriptome changes in wheat 
inoculated with or without Glomus mosseae (GM) under Cd stress (0, 5, and 10 
mg·kg-1 CdCl2) to understand its role in wheat Cd tolerance. The results showed 
that the Cd content in shoots decreased while the Cd accumulation in roots 
increased under AMF symbiosis compared to the non-inoculation group and that AMF 
significantly promoted the growth of wheat seedlings and reduced Cd-induced 
oxidative damage. This alleviative effect of AMF on wheat under Cd stress was 
mainly attributed to the fact that AMF accelerated the ascorbate-glutathione 
(AsA-GSH) cycle, promoted the production of GSH and metallothionein (MTs), 
improved the degradation of methylglyoxal (MG), and induced GRSP 
(glomalin-related soil protein) secretion. Furthermore, a comparative analysis 
of the transcriptomes of the symbiotic group and the non-symbiotic group 
revealed multiple differentially expressed genes (DEGs) in the 'metal ion 
transport', 'glutathione metabolism', 'cysteine and methionine metabolism', and 
'plant hormone signal transduction' terms. The expression changes of these DEGs 
were basically consistent with the changes in physio-biochemical 
characteristics. Overall, AMF alleviated Cd stress in wheat mainly by promoting 
immobilization and sequestration of Cd, reducing ROS production and accelerating 
their scavenging, in which the rapid metabolism of GSH may play an important 
role."
1912,"Chemotherapy-provoked peripheral neuropathy and its linked comorbidities 
severely reduce the quality of a patient's life. Its therapy is not completely 
resolved and has become an important clinical challenge. The protective actions 
of molecular hydrogen (H2) in many neurological disorders have been described, 
but its effects on memory and the emotional deficits accompanying neuropathic 
pain induced by chemotherapy remain unknown. In this study, using male mice 
injected with paclitaxel (PTX), we examined the effects of systemic treatment 
with hydrogen-rich water (HRW) in: (i) the mechanical and thermal allodynia 
provoked by PTX and the pathways involved; (ii) the memory deficits, anxiety- 
and depressive-like behaviors associated with PTX-induced peripheral neuropathy 
(PIPN); and (iii) the plasticity (p-extracellular signal-regulated protein 
kinase; p-ERK ½), nociceptive (p-protein kinase B, p-Akt), inflammatory 
(p-nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, 
alpha; p-IKBα), and oxidative (4-hydroxynonenal: 4-HNE) alterations provoked by 
PIPN in the prefrontal cortex (PFC). The results revealed: (1) the antiallodynic 
actions of HRW administered at one or two times per day during 7 and 3 
consecutive days; (2) the participation of Kv7 potassium channels and the 
Nrf2-heme oxygenase 1-NAD(P)H: quinone oxidoreductase 1 pathway in the 
painkiller effects of HRW; (3) the inhibition of memory deficits and the 
anxiodepressive-like behaviors related with PIPN induced by HRW; and (4) the 
normalization of p-ERK ½, p-Akt and 4-HNE up-regulation and the activation of 
antioxidant enzymes produced by this treatment in PFC. This study proposes HRW 
as a possible effective and safe therapy for PIPN and its associated cognitive 
and emotional deficits."
1913,"Dysregulated epigenetic mechanisms promote transcriptomic and phenotypic 
alterations in cardiovascular diseases. The role of histone methylation-related 
pathways in atherosclerosis is largely unknown. We hypothesize that 
lysine-specific demethylase 1A (LSD1/KDM1A) regulates key molecular effectors 
and pathways linked to atherosclerotic plaque formation. Human 
non-atherosclerotic and atherosclerotic tissue specimens, ApoE-/- mice, and in 
vitro polarized macrophages (Mac) were examined. Male ApoE-/- mice fed a 
normal/atherogenic diet were randomized to receive GSK2879552, a highly specific 
LSD1 inhibitor, or its vehicle, for 4 weeks. The mRNA and protein expression 
levels of LSD1/KDM1A were significantly elevated in atherosclerotic human 
carotid arteries, atherosclerotic aortas of ApoE-/- mice, and M1-Mac. Treatment 
of ApoE-/- mice with GSK2879552 significantly reduced the extent of 
atherosclerotic lesions and the aortic expression of NADPH oxidase subunits 
(Nox1/2/4, p22phox) and 4-hydroxynonenal-protein adducts. Concomitantly, the 
markers of immune cell infiltration and vascular inflammation were significantly 
decreased. LSD1 blockade down-regulated the expression of genes associated with 
Mac pro-inflammatory phenotype. Nox subunit transcript levels were significantly 
elevated in HEK293 reporter cells overexpressing LSD1. In experimental 
atherosclerosis, LSD1 mediates the up-regulation of molecular effectors 
connected to oxidative stress and inflammation. Together, these data indicate 
that LSD1-pharmacological interventions are novel targets for supportive 
therapeutic strategies in atherosclerosis."
1914,"Reduced angiotensin 1-7 bioavailability due to inhibition of 
angiotensin-converting enzyme 2 (ACE2) may contribute to increased mortality in 
hypertensive individuals during COVID-19. However, effects of ACE2 inhibitor 
MLN-4760 in brain functions remain unknown. We investigated the selected 
behavioural and hemodynamic parameters in spontaneously hypertensive rats (SHRs) 
after a 2-week s.c. infusion of MLN-4760 (dose 1 mg/kg/day). The biochemical and 
molecular effects of MLN-4760 were investigated in the brainstem and blood 
plasma. MLN-4760 had no effects on hemodynamic and behavioural parameters. 
However, MLN-4760 increased plasma hydrogen sulfide (H2S) level and total nitric 
oxide (NO) synthase activity and conjugated dienes in the brainstem. Increased 
NO synthase activity correlated positively with gene expression of Nos3 while 
plasma H2S levels correlated positively with gene expressions of H2S-producing 
enzymes Mpst, Cth and Cbs. MLN-4760 administration increased gene expression of 
Ace2, Sod1, Sod2, Gpx4 and Hmox1, which positively correlated with expression of 
Nfe2l2 gene encoding the redox-sensitive transcription factor NRF2. 
Collectively, MLN-4760 did not exacerbate pre-existing hypertension and 
behavioural hyperactivity/anxiety in SHRs. However, MLN-4760-induced oxidative 
damage in brainstem was associated with activation of NO- and H2S-mediated 
compensatory mechanisms and with increased gene expression of antioxidant, NO- 
and H2S-producing enzymes that all correlated positively with elevated Nfe2l2 
expression."
1915,"Bronchopulmonary dysplasia (BPD) remains the most common respiratory 
complication of prematurity as younger and smaller infants are surviving beyond 
the immediate neonatal period. The recognition that oxidative stress (OS) plays 
a key role in BPD pathogenesis has been widely accepted since at least the 
1980s. In this article, we examine the interplay between OS and genetic 
regulation and review 'omics' data related to OS in BPD. Data from animal models 
(largely models of hyperoxic lung injury) and from human studies are presented. 
Epigenetic and transcriptomic analyses have demonstrated several genes related 
to OS to be differentially expressed in murine models that mimic BPD as well as 
in premature infants at risk of BPD development and infants with established 
lung disease. Alterations in the genetic regulation of antioxidant enzymes is a 
common theme in these studies. Data from metabolomics and proteomics have also 
demonstrated the potential involvement of OS-related pathways in BPD. A 
limitation of many studies includes the difficulty of obtaining timely and 
appropriate samples from human patients. Additional 'omics' studies could 
further our understanding of the role of OS in BPD pathogenesis, which may prove 
beneficial for prevention and timely diagnosis, and aid in the development of 
targeted therapies."
1916,"Gentirigeoside B (GTS B) is a dammaren-type triterpenoid glycoside isolated from 
G. rigescens Franch, a traditional Chinese medicinal plant. In the present 
study, the evaluation of the anti-aging effect and action mechanism analysis for 
this compound were conducted. GTS B significantly extended the replicative 
lifespan and chronological lifespan of yeast at doses of 1, 3 and 10 μM. 
Furthermore, the inhibition of Sch9 and activity increase of Rim15, Msn2 
proteins which located downstream of TORC1 signaling pathway were observed after 
treatment with GTS B. Additionally, autophagy of yeast was increased. In 
addition, GTS B significantly improved survival rate of yeast under oxidative 
stress conditions as well as reduced the levels of ROS and MDA. It also 
increased the gene expression and enzymatic activities of key anti-oxidative 
enzymes such as Sod1, Sod2, Cat and Gpx. However, this molecule failed to extend 
the lifespan of yeast mutants such as ∆cat, ∆gpx, ∆sod1, ∆sod2, ∆skn7 and ∆uth1. 
These results suggested that GTS B exerts an anti-aging effect via inhibition of 
the TORC1/Sch9/Rim15/Msn signaling pathway and enhancement of autophagy. 
Therefore, GTS B may be a promising candidate molecule to develop leading 
compounds for the treatment of aging and age-related disorders."
1917,"Berberine (BBR) ameliorates cellular oxidative stress, apoptosis and autophagy 
induced by lipid metabolism disorder, however, the molecular mechanism 
associated with it is not well known. To study the mechanism, we started with 
m6A methylation modification to investigate its role in lipid deposition 
zebrafish hepatocytes (ZFL). The results showed that BBR could change the 
cellular m6A RNA methylation level, increase m6A levels of Camk1db gene 
transcript and alter Camk1db gene mRNA expression. Via knockdown of the Camk1db 
gene, Camk1db could promote cellular ERK phosphorylation levels. Berberine 
regulated the expression level of Camk1db mRNA by altering the M6A RNA 
methylation of the Camk1db gene, which further affected the synthesis of 
calmodulin-dependent protein kinase and activated ERK signaling pathway 
resulting in changes in downstream physiological indicators including ROS 
production, cell proliferation, apoptosis and autophagy. In conclusion, 
berberine could regulate cellular oxidative stress, apoptosis and autophagy by 
mediating Camk1db m6A methylation through the targeting of the Camk1db/ERK 
pathway in zebrafish-hepatocyte."
1918,"There is a serious problem with soil salinization that affects the growth and 
development of plants. Tamarix ramosissima Ledeb (T. ramosissima), as a 
halophyte, is widely used for afforestation in salinized soils. At present, 
there are few reports on the antioxidant mechanism of T. ramosissima under NaCl 
stress. In this study, we learned about the superoxide dismutase (SOD), 
peroxidase (POD), and catalase (CAT) activities, and hydrogen peroxide (H2O2) 
and malondialdehyde (MDA) content changes in T. ramosissima. We also mined the 
relevant metabolic pathways in the antioxidant mechanism, candidate key genes, 
and their related differential metabolites and verified them using quantitative 
real-time PCR (qRT-PCR). The results show that the SOD, POD, and CAT activities, 
and the H2O2 and MDA content reached the highest values in the roots of T. 
ramosissima. Simultaneously, 92 differentially expressed genes (DEGs) related to 
antioxidant enzyme activities changed during 48 and 168 h of NaCl stress, and 
these DEGs were mainly upregulated in 168 h. Based on the association analysis 
of transcriptomic and metabolomic data, we found Unigene0089358 and 
Unigene0007782 as genes related to key enzymes in the flavonoid biosynthesis 
pathway. They were located in the upstream positive regulation at 48 and 168 h 
under NaCl stress, and their respective related metabolites (phloretin and 
pinocembrin) were involved in resistance to NaCl stress, and they were 
significantly correlated with their respective metabolites. In conclusion, at 48 
and 168 h under NaCl stress, the roots of T. ramosissima resist NaCl stress by 
enhancing enzymatic and nonenzymatic antioxidant mechanisms, scavenging ROS 
generated by high-salt stress, alleviating NaCl toxicity, and maintaining the 
growth of T. ramosissima. This study provides genetic resources and a scientific 
theoretical basis for further breeding of salt-tolerant Tamarix plants and the 
molecular mechanism of antioxidants to alleviate NaCl toxicity."
1919,"Compositions and activities of bacterial flora in the gastrointestinal tract 
significantly influence the metabolism, health, and disease of host humans and 
animals. These enteric bacteria can switch between aerobic and anaerobic growth 
if oxygen tension becomes limited. Interestingly, the switching mechanism is 
important for preventing reactive oxygen species (ROS) production and antibiotic 
tolerance. Studies have also shown that intracellular and extracellular sulfide 
molecules are involved in this switching control, although the mechanism is not 
fully clarified. Here, we found that YgaV, a sulfide-responsive transcription 
factor SqrR/BigR homolog, responded to sulfide compounds in vivo and in vitro to 
control anaerobic respiratory gene expression. YgaV also responded to H2O2 
scavenging in the enteric bacterium Escherichia coli. Although the wild-type 
(WT) showed increased antibiotic tolerance under H2S-atmospheric conditions, the 
ygaV mutant did not show such a phenotype. Additionally, antibiotic sensitivity 
was higher in the mutant than in the WT of both types in the presence and 
absence of exogenous H2S. These results, therefore, indicated that 
YgaV-dependent transcriptional regulation was responsible for maintaining redox 
homeostasis, ROS scavenging, and antibiotic tolerance."
1920,"Fumonisin B1 (FB1) is a mycotoxin that poses a great threat to agricultural 
production and the health of humans and animals. Pterostilbene (PTE) is a 
natural plant polyphenolic compound with good anti-inflammatory, antioxidant and 
cell regeneration effects, yet its effectiveness in treating FB1-induced 
cytotoxicity remains to be explored. In this study, we used porcine alveolar 
macrophages (3D4/21) as a model to characterize the cytotoxicity induced by FB1, 
and to investigate the potential alleviating effect of PTE on FB1-induced 
cytotoxicity. We demonstrate that FB1 induces cytotoxicity, apoptosis, 
pro-inflammatory cytokine production and mitochondrial damage, which can be 
largely recovered by PTE treatment, suggesting the promising application of PTE 
to treat FB1-induced damage. Mechanistically, FB1 activates the JAK/STAT 
signaling pathway, while PTE attenuates FB1-induced cytotoxicity through the 
inhibition of key JAK/STAT genes such as JAK2 and STAT3. Overall, our study 
characterized the molecular mechanism for FB1-induced cytotoxicity and found PTE 
to be a promising component which can alleviate FB1-induced cytotoxicity by 
interfering in the activation of JAK/STAT pathway."
1921,"Dietary intake of omega-3 fatty acids found in fish has been reported to reduce 
the risk of Alzheimer's Disease (AD). Stearidonic acid (SDA), a plant-based 
omega-3 fatty acid, has been targeted as a potential surrogate for fish-based 
fatty acids. However, its role in neuronal degeneration is unknown. This study 
was designed to evaluate effects of SDA on Amyloid-β(A-β)-induced neurotoxicity 
in rat hippocampal cells. Results showed that SDA effectively converted to 
eicosapentaenoic acid (EPA) in hippocampal cells. Aβ-induced apoptosis in H19-7 
cells was protected by SDA pretreatment as evidenced by its regulation on the 
expression of relevant pro- and anti-apoptotic genes, as well as the inhibition 
on caspase activation. SDA also protected H19-7 cells from Aβ-induced oxidative 
stress by regulating the expression of relevant pro- and anti-oxidative genes, 
as well as the improvement in activity of catalase. As for Aβ/LPS-induced 
neuronal inflammation, SDA pretreatment reduced the release of IL-1β and TNFα. 
Further, we found that the anti-Aβ effect of SDA involves its inhibition on the 
expression of amyloid precursor protein and the regulation on MAPK signaling. 
These results demonstrated that SDAs have neuroprotective effect in Aβ-induced 
H19-7 hippocampal cells. This beneficial effect of SDA was attributed to its 
antiapoptotic, antioxidant, and anti-inflammatory properties."
1922,"Manganese Superoxide Dismutase (MnSOD) represents a mitochondrial protein that 
scavenges reactive oxygen species (ROS) responsible for oxidative stress. A 
known single nucleotide polymorphism (SNP) rs4880 on the SOD2 gene, causing a 
mutation from alanine to valine (Ala16Val) in the primary structure of immature 
MnSOD, has been associated with several types of cancer and other autoimmune 
diseases. However, no conclusive correlation has been established yet. This 
study aims to determine the effect of the alanine to valine mutation on the 
secondary structure of the MnSOD mitochondrial targeting sequence (MTS). A model 
for each variant of the MTS was prepared and extensively simulated with 
molecular dynamics simulations using the CHARMM36m force field. The results 
indicate that the alanine variant of the MTS preserves a uniform α-helical 
secondary structure favorable for the protein transport into mitochondria, 
whereas the valine variant quickly breaks down its α-helix. Thus, the alanine 
MTS represents the more active MnSOD variant, the benefits of which have yet to 
be determined experimentally."
1923,"Increased oxidative stress in osteoarthritis (OA) cartilage mediates catabolic 
signal transduction leading to extracellular matrix degradation and chondrocyte 
apoptosis. This study aimed to explore the contribution of NADPH oxidase (NOX), 
a major source of cellular reactive oxygen species (ROS), to the catabolic 
process of chondrocytes and to OA. The inhibition of NOX isoforms with a pan-NOX 
inhibitor, APX-115, significantly decreased IL-1β-induced ROS production in 
primary chondrocytes and, most potently, suppressed the expression of oxidative 
stress marker genes and catabolic proteases compared with the inhibition of 
other ROS sources. Catabolic stimuli by IL-1β treatment and in post-traumatic OA 
conditions upregulated the expression of NOX2 and NOX4 in chondrocytes. In the 
post-traumatic OA model, the pharmacologic inhibition of NOX protected mice 
against OA by modulating the oxidative stress and the expression of MMP-13 and 
Adamts5 in chondrocytes. Mechanistically, NOX inhibition suppresses Rac1, p38, 
and JNK MAPK signaling consistently and restores oxidative phosphorylation in 
IL-1β-treated chondrocytes. In conclusion, NOX inhibition prevented the 
development of OA by attenuating the catabolic signaling and restoring the 
mitochondrial metabolism and can thus be a promising class of drug for OA."
1924,"Parkinson's disease (PD) is due to the oxidation of alpha synuclein (αSyn) 
contributing to motor impairment. We developed a transgenic mouse model of PD 
that overexpresses the mutated human αSyn gene (A53T) crossed to a mouse 
expressing the human MPO gene. This model exhibits increased oxidation and 
chlorination of αSyn leading to greater motor impairment. In the current study, 
the hMPO-A53T mice were treated with thiocyanate (SCN-) which is a favored 
substrate of MPO as compared to chlorine. We show that hMPO-A53T mice treated 
with SCN- have less chlorination in the brain and show an improvement in motor 
skills compared to the nontreated hMPO-A53T mice. Interestingly, in the 
hMPO-A53T mice we found a possible link between MPO-related disease and the 
glymphatic system which clears waste including αSyn from the brain. The 
untreated hMPO-A53T mice exhibited an increase in the size of periventricular 
glymphatic vessels expressing the glymphatic marker LYVE1 and aquaporin 4 
(AQP4). These vessels also exhibited an increase in MPO and HOCl-modified 
epitopes in the glymphatic vessels correlating with loss of ependymal cells 
lining the ventricles. These findings suggest that MPO may significantly promote 
the impairment of the glymphatic waste removal system thus contributing to 
neurodegeneration in PD. Moreover, the inhibition of MPO chlorination/oxidation 
by SCN- may provide a potential therapeutic approach to this disease."
1925,"Oxidative stress is an important factor on both aging and disease. Among foods 
endowed with beneficial healthy properties, rice is a very useful material, not 
only because it has a good amino acid ratio and produces antioxidant peptides 
through microbial fermentation, but also for its inexpensive availability. In 
this study, rice was treated with Lactobacillus plantarum, and the resulting 
mixture of small peptides with less than 11 amino acids (RFP) was extracted and 
purified from the fermentation broth. Subsequently, the antioxidant activity of 
RFP was assessed using the chemical model, cell biology, and animal model 
methods. RFP enhanced the expression of the antioxidant enzyme genes downstream 
of the KEAP1-NRF2/ARE pathway by promoting nuclear factor-erythroid 2-related 
factor 2 (NRF2) nuclear translocation while simultaneously removing lipid 
oxidation products and excess free radicals. These results suggest that RFP is a 
potential substance for resisting aging and disease caused by oxidative stress."
1926,"Lettuce is sensitive to high temperature, and exogenous spermidine can improve 
heat tolerance in lettuce, but its intrinsic mechanism is still unclear. We 
analyzed the effects of exogenous spermidine on the leaf physiological 
metabolism, transcriptome and metabolome of lettuce seedlings under 
high-temperature stress using the heat-sensitive lettuce variety 'Beisansheng 
No. 3' as the material. The results showed that exogenous spermidine increased 
the total fresh weight, total dry weight, root length, chlorophyll content and 
total flavonoid content, increased the activities of antioxidant enzymes such as 
superoxide dismutase (SOD), peroxidase (POD) and catalase (CAT), and decreased 
malondialdehyde (MDA) content in lettuce under high temperature stress. 
Transcriptome and metabolome analyses revealed 818 differentially expressed 
genes (DEGs) and 393 metabolites between water spray and spermidine spray 
treatments under high temperature stress, and 75 genes from 13 transcription 
factors (TF) families were included in the DEGs. The Kyoto encyclopedia of genes 
and genomes (KEGG) pathway enrichment analysis of DEG contains pathways for 
plant-pathogen interactions, photosynthesis-antennal proteins, mitogen-activated 
protein kinase (MAPK) signaling pathway and flavonoid biosynthesis. A total of 
19 genes related to flavonoid synthesis were detected. Most of these 19 DEGs 
were down-regulated under high temperature stress and up-regulated after 
spermidine application, which may be responsible for the increase in total 
flavonoid content. We provide a possible source and conjecture for exploring the 
mechanism of exogenous spermidine-mediated heat tolerance in lettuce."
1927,"In the present study, we evaluated the acute response of mice exposed to IQOS 
aerosol, a brand-name heated tobacco product (HTP), in the lung tissue. First, 
the thiobarbituric acid-reactive substances (TBA-RS) value was measured as an 
index to assess oxidative stress, and a significant increase was observed after 
exposure, followed by a significant increase in the total lung GSH 
concentration. The stress responses induced by IQOS aerosols was then analyzed 
by focusing on the changes in Nrf2 and ATF4, which are transcription factors 
that induce the expression of genes involved in GSH biosynthesis or metabolism. 
Although Nrf2 activation was not observed, significant accumulation of ATF4 in 
the nuclear fraction was noted three hours after exposure to IQOS aerosols. Upon 
an examination of changes in factors in the GSH biosynthetic system, a 
significant increase in cystine concentration in the lung tissue was measured, 
and an increase in xCT expression level was observed in the cell membrane 
fraction three-six hours after IQOS exposure. Furthermore, characteristic 
changes in HO-1, a stress-response protein regulated by ATF4, was discovered six 
hours after IQOS exposure. Moreover, analysis of the upstream ATF4 regulatory 
system revealed that phosphorylation of eIF2α was enhanced in the lung 
cytoplasmic fraction three hours after exposure to IQOS aerosols. These findings 
suggest that ER stress might be induced as an early response to IQOS aerosol 
exposure, accompanied by the activation of the eIF2α-ATF4 axis. These 
intracellular changes have also been reported after exposure to combustible 
cigarette smoke. Thus, the acute response found in the lungs of mice in the 
present study demonstrate that the inhalation of aerosols from IQOS elicits a 
biological response similar to that of combustible cigarette smoke. In 
conclusion, our results provide evidence that the biological effects of HTPs, 
such as IQOS, cannot be ignored in the lungs."
