,0
1553,"Neurotrophic factors, particularly nerve growth factor, enhance neuronal 
regeneration. However, the in vivo applications of nerve growth factor are 
largely limited by its intrinsic disadvantages, such as its short biological 
half-life, its contribution to pain response, and its inability to cross the 
blood-brain barrier. Considering that let-7 (human miRNA) targets and regulates 
nerve growth factor, and that let-7 is a core regulator in peripheral nerve 
regeneration, we evaluated the possibilities of let-7 application in nerve 
repair. In this study, anti-let-7a was identified as the most suitable let-7 
family molecule by analyses of endogenous expression and regulatory 
relationship, and functional screening. Let-7a antagomir demonstrated biosafety 
based on the results of in vivo safety assessments and it entered into the main 
cell types of the sciatic nerve, including Schwann cells, fibroblasts and 
macrophages. Use of hydrogel effectively achieved controlled, localized, and 
sustained delivery of let-7a antagomir. Finally, let-7a antagomir was integrated 
into chitosan conduit to construct a chitosan-hydrogel scaffold 
tissue-engineered nerve graft, which promoted nerve regeneration and functional 
recovery in a rat model of sciatic nerve transection. Our study provides an 
experimental basis for potential in vivo application of let-7a."
1554,"Emodin, a substance extracted from herbs such as rhubarb, has a protective 
effect on the central nervous system. However, the potential therapeutic effect 
of emodin in the context of multiple sclerosis remains unknown. In this study, a 
rat model of experimental autoimmune encephalomyelitis was established by immune 
induction to simulate multiple sclerosis, and the rats were intraperitoneally 
injected with emodin (20 mg/kg/d) from the day of immune induction until they 
were sacrificed. In this model, the nucleotide-binding domain-like receptor 
family pyrin domain containing 3 (NLRP3) inflammasome and the microglia 
exacerbated neuroinflammation, playing an important role in the development of 
multiple sclerosis. In addition, silent information regulator of transcription 1 
(SIRT1)/peroxisome proliferator-activated receptor-alpha coactivator (PGC-1α) 
was found to inhibit activation of the NLRP3 inflammasome, and SIRT1 activation 
reduced disease severity in experimental autoimmune encephalomyelitis. 
Furthermore, treatment with emodin decreased body weight loss and 
neurobehavioral deficits, alleviated inflammatory cell infiltration and 
demyelination, reduced the expression of inflammatory cytokines, inhibited 
microglial aggregation and activation, decreased the levels of NLRP3 signaling 
pathway molecules, and increased the expression of SIRT1 and PGC-1α. These 
findings suggest that emodin improves the symptoms of experimental autoimmune 
encephalomyelitis, possibly through regulating the SIRT1/PGC-1α/NLRP3 signaling 
pathway and inhibiting microglial inflammation. These findings provide 
experimental evidence for treatment of multiple sclerosis with emodin, enlarging 
the scope of clinical application for emodin."
1555,"The adult cortex has long been regarded as non-neurogenic. Whether injury can 
induce neurogenesis in the adult cortex is still controversial. Here, we report 
that focal ischemia stimulates a transient wave of local neurogenesis. Using 
5'-bromo-2'-deoxyuridine labeling, we demonstrated a rapid generation of 
doublecortin-positive neuroblasts that died quickly in mouse cerebral cortex 
following ischemia. Nestin-CreER-based cell ablation and fate mapping showed a 
small contribution of neuroblasts by subventricular zone neural stem cells. 
Using a mini-photothrombotic ischemia mouse model and retrovirus expressing 
green fluorescent protein labeling, we observed maturation of locally generated 
new neurons. Furthermore, fate tracing analyses using PDGFRα-, GFAP-, and 
Sox2-CreER mice showed a transient wave of neuroblast generation in mild 
ischemic cortex and identified that Sox2-positive astrocytes were the major 
neurogenic cells in adult cortex. In addition, a similar upregulation of Sox2 
and appearance of neuroblasts were observed in the focal ischemic cortex of 
Macaca mulatta. Our findings demonstrated a transient neurogenic response of 
Sox2-positive astrocytes in ischemic cortex, which suggests the possibility of 
inducing neuronal regeneration by amplifying this intrinsic response in the 
future."
1556,"CDGSH iron sulfur domain 2 can inhibit ferroptosis, which has been associated 
with cerebral ischemia/reperfusion, in individuals with head and neck cancer. 
Therefore, CDGSH iron sulfur domain 2 may be implicated in cerebral 
ischemia/reperfusion injury. To validate this hypothesis in the present study, 
we established mouse models of occlusion of the middle cerebral artery and HT22 
cell models of oxygen-glucose deprivation and reoxygenation to mimic cerebral 
ischemia/reperfusion injury in vivo and in vitro, respectively. We found 
remarkably decreased CDGSH iron sulfur domain 2 expression in the mouse brain 
tissue and HT22 cells. When we used adeno-associated virus and plasmid to 
up-regulate CDGSH iron sulfur domain 2 expression in the brain tissue and HT22 
cell models separately, mouse neurological dysfunction was greatly improved; the 
cerebral infarct volume was reduced; the survival rate of HT22 cells was 
increased; HT22 cell injury was alleviated; the expression of 
ferroptosis-related glutathione peroxidase 4, cystine-glutamate antiporter, and 
glutathione was increased; the levels of malondialdehyde, iron ions, and the 
expression of transferrin receptor 1 were decreased; and the expression of 
nuclear-factor E2-related factor 2/heme oxygenase 1 was increased. Inhibition of 
CDGSH iron sulfur domain 2 upregulation via the nuclear-factor E2-related factor 
2 inhibitor ML385 in oxygen-glucose deprived and reoxygenated HT22 cells blocked 
the neuroprotective effects of CDGSH iron sulfur domain 2 up-regulation and the 
activation of the nuclear-factor E2-related factor 2/heme oxygenase 1 pathway. 
Our data indicate that the up-regulation of CDGSH iron sulfur domain 2 can 
attenuate cerebral ischemia/reperfusion injury, thus providing theoretical 
support from the perspectives of cytology and experimental zoology for the use 
of this protein as a therapeutic target in patients with cerebral 
ischemia/reperfusion injury."
1557,"Alteration of the outer retina leads to various diseases such as age-related 
macular degeneration or retinitis pigmentosa characterized by decreased visual 
acuity and ultimately blindness. Despite intensive research in the field of 
retinal disorders, there is currently no curative treatment. Several therapeutic 
approaches such as cell-based replacement and gene therapies are currently in 
development. In the context of cell-based therapies, different cell sources such 
as embryonic stem cells, induced pluripotent stem cells, or multipotent stem 
cells can be used for transplantation. In the vast majority of human clinical 
trials, retinal pigment epithelial cells and photoreceptors are the cell types 
considered for replacement cell therapies. In this review, we summarize the 
progress made in stem cell therapies ranging from the pre-clinical studies to 
clinical trials for retinal disease."
1558,"Huntington's disease is a genetic disease caused by expanded CAG repeats on exon 
1 of the huntingtin gene located on chromosome 4. Compelling evidence implicates 
impaired mitochondrial energetics, altered mitochondrial biogenesis and quality 
control, disturbed mitochondrial trafficking, oxidative stress and mitochondrial 
calcium dyshomeostasis in the pathogenesis of the disorder. Unfortunately, 
conventional mitochondrial-targeted molecules, such as cysteamine, creatine, 
coenzyme Q10, or triheptanoin, yielded negative or inconclusive results. 
However, future therapeutic strategies, aiming to restore mitochondrial 
biogenesis, improving the fission/fusion balance, and improving mitochondrial 
trafficking, could prove useful tools in improving the phenotype of Huntington's 
disease and, used in combination with genome-editing methods, could lead to a 
cure for the disease."
1559,"Evidence from genetics and from analyzing cellular and animal models have 
converged to suggest links between neurodegenerative disorders of early and late 
life. Here, we summarize emerging links between the most common late life 
neurodegenerative disease, Alzheimer's disease, and the most common early life 
neurodegenerative diseases, neuronal ceroid lipofuscinoses. Genetic studies 
reported an overlap of clinically diagnosed Alzheimer's disease and mutations in 
genes known to cause neuronal ceroid lipofuscinoses. Accumulating data strongly 
suggest dysfunction of intracellular trafficking mechanisms and the 
autophagy-endolysosome system in both types of neurodegenerative disorders. This 
suggests shared cytopathological processes underlying these different types of 
neurodegenerative diseases. A better understanding of the common mechanisms 
underlying the different diseases is important as this might lead to the 
identification of novel targets for therapeutic concepts, the transfer of 
therapeutic strategies from one disease to the other and therapeutic approaches 
tailored to patients with specific mutations. Here, we review dysfunctions of 
the endolysosomal autophagy pathway in Alzheimer's disease and neuronal ceroid 
lipofuscinoses and summarize emerging etiologic and genetic overlaps."
1560,"Spinal cord injury (SCI) is a debilitating condition characterized by damage to 
the spinal cord resulting in loss of function, mobility, and sensation with no 
U.S. Food and Drug Administration-approved cure. Enolase, a multifunctional 
glycolytic enzyme upregulated after SCI, promotes pro- and anti-inflammatory 
events and regulates functional recovery in SCI. Enolase is normally expressed 
in the cytosol, but the expression is upregulated at the cell surface following 
cellular injury, promoting glial cell activation and signal transduction pathway 
activation. SCI-induced microglia activation triggers pro-inflammatory mediators 
at the injury site, activating other immune cells and metabolic events, i.e., 
Rho-associated kinase, contributing to the neuroinflammation found in SCI. 
Enolase surface expression also activates cathepsin X, resulting in cleavage of 
the C-terminal end of neuron-specific enolase (NSE) and non-neuronal enolase 
(NNE). Fully functional enolase is necessary as NSE/NNE C-terminal proteins 
activate many neurotrophic processes, i.e., the plasminogen activation system, 
phosphatidylinositol-4,5-bisphosphate 3-kinase/protein kinase B, and 
mitogen-activated protein kinase/extracellular signal-regulated kinase. Studies 
here suggest an enolase inhibitor, ENOblock, attenuates the activation of 
Rho-associated kinase, which may decrease glial cell activation and promote 
functional recovery following SCI. Also, ENOblock inhibits cathepsin X, which 
may help prevent the cleavage of the neurotrophic C-terminal protein allowing 
full plasminogen activation and phosphatidylinositol-4,5-bisphosphate 
3-kinase/mitogen-activated protein kinase activity. The combined NSE/cathepsin X 
inhibition may serve as a potential therapeutic strategy for preventing 
neuroinflammation/degeneration and promoting neural cell regeneration and 
recovery following SCI. The role of cell membrane-expressed enolase and 
associated metabolic events should be investigated to determine if the same 
strategies can be applied to other neurodegenerative diseases. Hence, this 
review discusses the importance of enolase activation and inhibition as a 
potential therapeutic target following SCI to promote neuronal survival and 
regeneration."
1561,"Parkinson's disease is the most common movement disorder, affecting about 1% of 
the population over the age of 60 years. Parkinson's disease is characterized 
clinically by resting tremor, bradykinesia, rigidity and postural instability, 
as a result of the progressive loss of nigrostriatal dopaminergic neurons. In 
addition to this neuronal cell loss, Parkinson's disease is characterized by the 
accumulation of intracellular protein aggregates, Lewy bodies and Lewy neurites, 
composed primarily of the protein α-synuclein. Although it was first described 
almost 200 years ago, there are no disease-modifying drugs to treat patients 
with Parkinson's disease. In addition to conventional therapies, 
non-pharmacological treatment strategies are under investigation in patients and 
animal models of neurodegenerative disorders. Among such strategies, 
environmental enrichment, comprising physical exercise, cognitive stimulus, and 
social interactions, has been assessed in preclinical models of Parkinson's 
disease. Environmental enrichment can cause structural and functional changes in 
the brain and promote neurogenesis and dendritic growth by modifying gene 
expression, enhancing the expression of neurotrophic factors and modulating 
neurotransmission. In this review article, we focus on the current knowledge 
about the molecular mechanisms underlying environmental enrichment 
neuroprotection in Parkinson's disease, highlighting its influence on the 
dopaminergic, cholinergic, glutamatergic and GABAergic systems, as well as the 
involvement of neurotrophic factors. We describe experimental pre-clinical data 
showing how environmental enrichment can act as a modulator in a neurochemical 
and behavioral context in different animal models of Parkinson's disease, 
highlighting the potential of environmental enrichment as an additional strategy 
in the management and prevention of this complex disease."
1562,"Epigenetics focuses on DNA methylation, histone modification, chromatin 
remodeling, noncoding RNAs, and other gene regulation mechanisms beyond the DNA 
sequence. In the past decade, epigenetic modifications have drawn more attention 
as they participate in the development and progression of diabetic retinopathy 
despite tight control of glucose levels. The underlying mechanisms of epigenetic 
modifications in diabetic retinopathy still urgently need to be elucidated. The 
diabetic condition facilitates epigenetic changes and influences target gene 
expression. In this review, we summarize the involvement of epigenetic 
modifications and metabolic memory in the development and progression of 
diabetic retinopathy and propose novel insights into the treatment of diabetic 
retinopathy."
1563,"Charcot-Marie-Tooth neuropathies (CMT) constitute a group of common but highly 
heterogeneous, non-syndromic genetic disorders affecting predominantly the 
peripheral nervous system. CMT type 1A (CMT1A) is the most frequent type and 
accounts for almost ~50% of all diagnosed CMT cases. CMT1A results from the 
duplication of the peripheral myelin protein 22 (PMP22) gene. Overexpression of 
PMP22 protein overloads the protein folding apparatus in Schwann cells and 
activates the unfolded protein response. This leads to Schwann cell apoptosis, 
dys- and de- myelination and secondary axonal degeneration, ultimately causing 
neurological disabilities. During the last decades, several different gene 
therapies have been developed to treat CMT1A. Almost all of them remain at the 
pre-clinical stage using CMT1A animal models overexpressing PMP22. The 
therapeutic goal is to achieve gene silencing, directly or indirectly, thereby 
reversing the CMT1A genetic mechanism allowing the recovery of myelination and 
prevention of axonal loss. As promising treatments are rapidly emerging, 
treatment-responsive and clinically relevant biomarkers are becoming necessary. 
These biomarkers and sensitive clinical evaluation tools will facilitate the 
design and successful completion of future clinical trials for CMT1A."
1564,"Alternative splicing is the process of producing variably spliced mRNAs by 
choosing distinct combinations of splice sites within a messenger RNA precursor. 
This splicing enables mRNA from a single gene to synthesize different proteins, 
which have different cellular properties and functions and yet arise from the 
same single gene. A family of splicing factors, Serine-arginine rich proteins, 
are needed to initiate the assembly and activation of the spliceosome. Serine 
and arginine rich splicing factor 1, part of the arginine/serine-rich splicing 
factor protein family, can either activate or inhibit the splicing of mRNAs, 
depending on the phosphorylation status of the protein and its interaction 
partners. Considering that serine and arginine rich splicing factor 1 is either 
an activator or an inhibitor, this protein has been studied widely to identify 
its various roles in different diseases. Research has found that serine and 
arginine rich splicing factor 1 is a key target for neuroprotection, showing its 
promising potential use in therapeutics for neurodegenerative disorders. 
Furthermore, serine and arginine rich splicing factor 1 might be used to 
regulate cancer development and autoimmune diseases. In this review, we 
highlight how serine and arginine rich splicing factor 1 has been studied 
concerning neuroprotection. In addition, we draw attention to how serine and 
arginine rich splicing factor 1 is being studied in cancer and immunological 
disorders, as well as how serine and arginine rich splicing factor 1 acts 
outside the central or peripheral nervous system."
1565,"In light of the rising evidence of the association between viral and bacterial 
infections and neurodegeneration, we aimed at revisiting the infectious 
hypothesis of Alzheimer's disease and analyzing the possible implications of 
COVID-19 neurological sequelae in long-term neurodegeneration. We wondered how 
SARS-CoV-2 could be related to the amyloid-β cascade and how it could lead to 
the pathological hallmarks of the disease. We also predict a paradigm change in 
clinical medicine, which now has a great opportunity to conduct prospective 
surveillance of cognitive sequelae and progression to dementia in people who 
suffered severe infections together with other risk factors for Alzheimer's 
disease."
1566,"As the average age of the world population increases, more people will face 
debilitating aging-associated conditions, including dementia and stroke. Not 
only does the incidence of these conditions increase with age, but the recovery 
afterward is often worse in older patients. Researchers and health professionals 
must unveil and understand the factors behind age-associated diseases to develop 
a therapy for older patients. Aging causes profound changes in the immune system 
including the activation of microglia in the brain. Activated microglia promote 
T lymphocyte transmigration leading to an increase in neuroinflammation, white 
matter damage, and cognitive impairment in both older humans and rodents. The 
presence of T and B lymphocytes is observed in the aged brain and correlates 
with worse stroke outcomes. Preclinical strategies in stroke target either 
microglia or the lymphocytes or the communications between them to promote 
functional recovery in aged subjects. In this review, we examine the role of the 
microglia and T and B lymphocytes in aging and how they contribute to cognitive 
impairment. Additionally, we provide an important update on the contribution of 
these cells and their interactions in preclinical aged stroke."
1567,"INTRODUCTION: Emerging and re-emerging viral diseases are a major threat to 
public health. Proper laboratory surveillance plays an important role in 
estimating the disease burden that helps in taking preventive measures for 
controlling seasonal diseases. This study focuses on the prevalence of different 
viral diseases in the state of Odisha, India, from 2010-2017.
MATERIAL AND METHODS: A total of 43,397 patients with clinical suspicion of 
viral diseases were screened for different viral etiology during 2010-2017. The 
laboratory diagnosis was conducted by serology (ELISA) and RealTime RT-PCR for 
24 different viruses, i.e., Dengue, Chikungunya, Japanese Encephalitis, 
Hepatitis A Virus, Hepatitis E Virus, Hepatitis B Virus, Hepatitis C Virus, 
Rotavirus, Herpes Simplex Virus-1 and Herpes Simplex Virus-2, Epstein -Barr 
Virus & Cytomegalo Virus, and respiratory viruses. Patients were enrolled from 
sporadic hospital admissions and outbreaks under different categories as per 
clinical diagnosis like fever with rash, diarrhoea, encephalitis, jaundice, 
respiratory illness, and fever of unknown etiology.
RESULTS: The majority of patients belonged to exanthematous group, i.e., fever 
with rash (32.24%). The number of males were more in all categories except fever 
with rash, where females (53.34%) were more. Children <16 years of age were 
found to be the predominant age group for suspected viral diarrhoea (85.26%), 
encephalitis (76.96%), fever of unknown origin (40.16%), and respiratory 
infections (27.23%).
CONCLUSION: Odisha being one of the coastal states in the country, reports many 
viral illnesses due to its typical geographical location. Initially, it was 
thought to be the only vector-borne disease that posed a threat to the state, 
but subsequently, other viral illnesses were also diagnosed and reported. This 
is the first report of laboratory confirmation and distribution of different 
viral diseases in the state of Odisha and neighboring regions, which will 
support public health management."
1568,"Edwardsiella tarda (ET) and Edwardsiella anguillarum (EA) are the most harmful 
bacterial fish pathogens in Taiwan. However, there is confusion regarding the 
genotypic identification of E. tarda and E. piscicida (EP). Therefore, we used a 
novel Nanopore MinION MK1C platform to sequence and compare the complete genomes 
of E. piscicida and E. anguillarum. The number of coding genes, rRNA, and tRNA 
recorded for E. anguillarum and E. piscicida were 8322, 25, and 98, and 5458, 
25, and 98, respectively. Ribosomal multilocus sequence typing (rMLST) for 
E. piscicida indicated 35 rps. The shared clusters between E. anguillarum and 
E. piscicida indicated several unique clusters for the individual genomes. The 
phylogenetic tree analysis for all complete genomes indicated that 
E. anguillarum and E. piscicida were placed into two species-specific genotypes. 
Distribution of subsystems for annotated genomes found that genes related to 
virulence, defence, and disease for E. anguillarum were 103 and those for 
E. piscicida were 60 and pathogenic islands (PI) were 498 and 225, respectively. 
Vaccine candidates were identified in silico from the core genes using high 
antigenic, solubility, and secretion probabilities. Altogether, the genome data 
revealed distinctive features between E. anguillarum and E. piscicida, which 
suggest different pathogenicity and thus the need for separate preventive 
strategies."
1569,"Helminths are large multicellular parasites responsible for widespread chronic 
disease in humans and animals. Intestinal helminths live in close proximity with 
the host gut microbiota and mucosal immune network, resulting in reciprocal 
interactions that closely influence the course of infections. Diet composition 
may strongly regulate gut microbiota composition and intestinal immune function 
and therefore may play a key role in modulating anti-helminth immune responses. 
Characterizing the multitude of interactions that exist between different 
dietary components (e.g. dietary fibers), immune cells, and the microbiota, may 
shed new light on regulation of helminth-specific immunity. This review focuses 
on our current knowledge of how metabolism of dietary components shapes immune 
response during helminth infection, and how we may potentially harness this 
information to design new therapeutics to manage parasitic infections and 
associated diseases. This article is protected by copyright. All rights 
reserved."
1570,"New coronavirus (SARS-CoV-2), which has caused the coronavirus disease 2019 
(COVID-19) pandemic, has brought about a huge burden on global healthcare 
systems. Rapid and early detection is important to prevent the spread of the 
pandemic. Here, an assay based on CRISPR/Cas13a and catalytic hairpin assembly 
(CHA), termed as Cas-CHA, was developed for ultrasensitive and specific 
detection of SARS-CoV-2 RNA. Upon specific recognition of the target, the 
CRISPR/Cas13a collaterally cleaved a well-designed hairpin reporter and 
triggered the CHA reaction. Under optimized conditions, the assay detected the 
SARS-CoV-2 RNA with a wide range of 100 aM to 100 nM and realized a low 
detection limit of 84 aM. At the same time, the whole detecting process could be 
completed within 35 min. More importantly, the assay was able to distinguish 
SARS-CoV-2 RNA from common human coronaviruses and analyze in saliva samples. By 
the flexible design of crRNA, the assay was expanded to detect other viruses. 
The clinical sample analysis verified that the proposed assay held a great 
potential for practical testing."
1571,"Visceral leishmaniasis (VL) is a neglected disease with a broad spectrum of 
clinical manifestations and involvement of visceral organs. Organ-specific 
immune response against the Leishmania donovani (Ld) complex is not yet 
understood due to the unavailability of an appropriate experimental model. In 
reference to our recent work on comparing the hamster model with VL patients, it 
is now possible to understand immune profiling in different visceral organs. 
This may offer an answer to varying parasite loads in different visceral organs 
in the same host. Herein, we analyzed a panel of immune markers (Th-2/Th-1) in 
visceral organs of Ld-infected hamsters and quantified parasitic load in the 
same tissues using qPCR assay. In spleen, liver, bone marrow and lymph node 
(mesenteric) from Ld infected hamsters, the parasite burden was quantified along 
with mRNA expression of a panel of Th-2 and Th-1 type immune markers viz. IL-10, 
IL-4, Arginase-I, GATA-3, SOCS-3, IL-12, IFN-γ, iNOS, T-bet and SOCS-5. A clear 
dichotomy was absent between Th-2 and Th-1 type immune markers and the major 
players of this immune response were found to be IFN-γ, IL-10, T-bet, GATA-3, 
SOCS-5 and SOCS-3. This article is protected by copyright. All rights reserved."
1572,"Assays to evaluate the susceptibility of Simulium larvae to temephos and 
Bacillus thuringiensis var israelensis (Bti) were carried out by setting-up an 
in vitro laboratory test ('bio assay') and a semi-natural test ('système de 
goutières') to assess the LC50/LC90 values. Larvae of Simulium species in 
Cameroon (S. damnosum s.l., S. hargreavesi, S. vorax and S. cervicornutum) and 
(S. (Odagmia) ornatum and S. latipes) in Germany were identified and tested. In 
the bio-assay, 50 larvae were exposed for 10 min to concentrations from 0.01 to 
10 ppm. For the Simulium from Germany, the LC50 (LC90) values after 3 and 6 h 
were 3.1 (27.9) and 0.14 (1.26) ppm for temephos and for Bti 7.8 (70.2) and 1.7 
(15.3) ppm, respectively. For Cameroonian species, the values of LC50 (LC90) 
were lower, that is, 0.42 (8.04), 0.14 (2.70) and 0.073 (1.38) ppm, 
respectively, after 3, 6 and 12 h for temephos. In a semi natural condition, the 
LC50 of 10 min of application of temephos was 0.84 ppm after 3 h and a working 
solution (2.6 L) of Bti killed 50% after 6 h. To detect an upcoming of any 
resistance as it happened in Ivory Coast, a study of the occurrence resistance 
genes should be implemented."
1573,"The pathogenesis of chronic intervillositis of unknown etiology (CIUE) may 
involve IFNγ overexpression. This study assesses the extent of IFNγ expression 
in CIUE by immunohistochemistry and compares it to spontaneous pregnancy losses. 
C4d deposition is also assessed to see whether IFNγ and C4d might represent 
separate diagnostic categories. Placenta from first to early second trimester 
with high grade CIUE (CHG; 17 cases) and low grade CIUE (CLG; 12 cases) is 
compared to euploid (SPLN; 18 cases), aneuploid spontaneous pregnancy losses 
(SPLA, 17 cases), normal placenta (NP, 13 cases). Protein level expression of 
IFNγ and C4d is assessed on whole tissue sections by immunohistochemistry. 35% 
of CHG and 42% of CLG show some level of IFNγ expression localized to the 
luminal surface of syncytiotrophoblast. 12% of SPLA and no SPLN or NP cases are 
IFNγ positive. C4d deposition is seen in 100% of CIUE, 88% of SPLA, 83% of SPLN, 
and 46% of NP samples. IFNγ overexpression occurs in approximately 40% of 
CIUE-related pregnancy losses. IFNγ expression restricted to a subgroup of CIUE 
implies that IFNγ may define a distinct disease process. The non-discriminatory 
pattern of C4d deposition suggests it is a non-specific phenomenon possibly 
related to placental damage."
1574,"We report a case of progressive, severe mpox virus (MPXV) infection in a patient 
with acquired immune deficiency syndrome (AIDS) despite a standard course of 
tecovirimat. He significantly improved after administration of intravenous 
vaccinia immune globulin (VIGIV) highlighting its use as an adjunct for severe 
disease in immunocompromised hosts."
1575,"DISCLAIMER: In an effort to expedite the publication of articles, AJHP is 
posting manuscripts online as soon as possible after acceptance. Accepted 
manuscripts have been peer-reviewed and copyedited, but are posted online before 
technical formatting and author proofing. These manuscripts are not the final 
version of record and will be replaced with the final article (formatted per 
AJHP style and proofed by the authors) at a later time.
PURPOSE: Antithrombotic agents have a role in coronavirus disease 2019 
(COVID-19) treatment, but the pandemic disrupted medication supply. This study 
examined changes in the volume of oral and parenteral anticoagulant and 
antiplatelet medications at US hospitals during the pandemic.
METHODS: IQVIA National Sales Perspective (NSP) data was used to determine the 
monthly volume of anticoagulants and antiplatelets purchased at US hospitals 
between January 2018 and February 2021. Mean monthly medication volumes, 
reported as extended units (EUs), and year-over-year changes in medication 
volume were determined. A single-group interrupted time series analysis was used 
to evaluate changes in the rate of growth of monthly medication volumes before 
(January 2019-February 2020) and during (March 2020-February 2021) the COVID-19 
pandemic.
RESULTS: Overall, there was a 43.4% decline in the total volume of 
anticoagulants and antiplatelets at US hospitals in March 2020, driven by a 
decrease in heparin volume. Mean monthly volumes decreased significantly (P < 
0.05) for parenteral anticoagulants (-106,691,340 EU [95% CI, -200,033,910 to 
-13,348,780]), oral anticoagulants (-354,800 EU [95% CI, -612,180 to -97,420]), 
and parenteral antiplatelets (-391,880 EU [95% CI, -535,420 to -248,330]). 
During the pandemic, the monthly volume of oral anticoagulants, parenteral 
anticoagulants, and parenteral antiplatelets grew significantly more than in the 
prepandemic period. This growth was primarily seen in volumes of apixaban, 
argatroban, enoxaparin, heparin, eptifibatide, and tirofiban. Apixaban and 
heparin volumes continued a prepandemic uptrend, while argatroban and 
eptifibatide volumes reversed trend.
CONCLUSION: Rapid changes in anticoagulant and antiplatelet volume at US 
hospitals during the COVID-19 pandemic highlight the need for institutional 
protocols to manage fluctuating medication volume demands."
1576,"The enzymatic cascades for ubiquitin transfer regulate key cellular processes 
and are the intense focus of drug development for treating cancer and 
neurodegenerative diseases. E1 is at the apex of the UB transfer cascade, and 
molecules inhibiting E1 have shown promising activities against cancer cell 
proliferation. Compared to small molecules, peptidomimetics have emerged as 
powerful tools to disrupt the protein-protein interactions (PPI) with less drug 
resistance and high stability in the cell. Herein, we harnessed the 
D-sulfono-γ-AA peptide to mimic the N-terminal helix of E2 and thereby inhibit 
E1-E2 interaction. Two stapled peptidomimetics, M1-S1 and M1-S2, were identified 
as effective inhibitors to block UB transfer from E1 to E2, as shown by in vitro 
and cellular assays. Our work suggested that PPIs with the N-terminal helix of 
E2 at the E1-E2 and E2-E3 interfaces could be a promising target for designing 
inhibitors against protein ubiquitination pathways in the cell."
1577,"BACKGROUND: Conventional MR pulse sequences result in poor signal from low T2 
cortical bone because the minimum achievable echo time is limited. A sequence 
resulting in improved bone contrast is desirable.
PURPOSE: To evaluate the image quality and diagnostic performance of grayscale 
inversion zero echo time imaging (GI-ZTE) and grayscale inversion T1-weighted 
imaging (GI-T1WI) compared with computed tomography (CT).
STUDY TYPE: Prospective.
SUBJECTS: A total of 50 patients with musculoskeletal tumors or tumor-like 
diseases of the lower extremities having MRI and CT studies.
FIELD STRENGTH/SEQUENCE: GI-T1WI and GI-ZTE sequences at 1.5 T.
ASSESSMENT: Assessed cortical and medullary bone morphology abnormalities using 
CT as the reference standard. Three radiologists scored the images quality and 
recorded nine metrics to assess the diagnostic performance.
STATISTICAL TESTS: Differences in image quality were calculated using the 
Wilcoxon signed-rank test. The intraclass correlation coefficient (ICC) was used 
to analyze the agreement of quantitative lesion parameters between CT and MR 
sequences, as well as the interobserver reliability. A P value <0.05 was 
considered statistically significant.
RESULTS: Image quality score was significantly higher for CT images than GI-TIWI 
images. Except for radiologist 3 [4(0) vs 4 (1)], there was no significant 
difference in scores between CT and GI-ZTE [radiologist 1: 4 (0) vs 4 (0), 
P = 0.133; radiologist 2: 4 (0) vs 4 (0), P = 0.085]. There was good-excellent 
agreement between both MR sequences and CT for size, lesion number, location, 
sclerotic rim, expanded shell, destruction pattern, and matrix mineralization 
for all radiologists (ICC: 0.636-1.000). The consistency of periosteal reaction 
and penetration of the cortex was fair to good (0.481-0.729) between GI-T1WI and 
CT and good to excellent between GI-ZTE and CT (0.682-0.852).
DATA CONCLUSIONS: GI-ZTE images had superior intermodality agreement with CT 
images and allowed visualization of more cortical bone detail than GI-T1WI 
images.
EVIDENCE LEVEL: 1.
TECHNICAL EFFICACY: Stage 2."
1578,"The immune response is crucial for coronavirus disease 19 (COVID-19) 
progression, with the participation of proinflammatory cells and cytokines, 
inducing lung injury and loss of respiratory function. CLEC5A expression on 
monocytes can be triggered by viral and bacterial infections, leading to poor 
outcomes. SARS-CoV-2 is able to induce neutrophil activation by CLEC5A and 
Toll-like receptor 2, leading to an aggressive inflammatory cascade, but little 
information is known about the molecular interactions between CLEC5A and 
SARS-CoV-2 proteins. Here, we aimed to explore how CLEC5A expression could be 
affected by SARS-CoV-2 infection using immunological tools with in vitro, in 
vivo and in silico assays. The findings revealed that high levels of CLEC5A 
expression were found in monocytes from severe COVID-19 patients in comparison 
with mild COVID-19 and unexposed subjects, but not in vaccinated subjects who 
developed mild COVID-19. In hamsters, we detected CLEC5A gene expression during 
3-15 days of Omicron strain viral challenge. Our results also showed that CLEC5A 
can interact with SARS-CoV-2, promoting inflammatory cytokine production, 
probably through an interaction with the receptor binding domain in the 
N-acetylglucosamine binding site (NAG-601). The high expression of CLEC5A and 
high levels of proinflammatory cytokine production were reduced in vitro by a 
human CLEC5A monoclonal antibody. Finally, CLEC5A was triggered by spike 
glycoprotein, suggesting its involvement in COVID-19 progression; therapy with a 
monoclonal antibody could be a good strategy for COVID-19 treatment, but 
vaccines are still the best option to avoid hospitalization/deaths. This article 
is protected by copyright. All rights reserved."
